"","Type","Date","Popularity","City","Metro","City2","VenueID","Venue","Capacity","Billing1","Artist1","Artist1ID","Billing2","Artist2","Artist2ID","Billing3","Artist3","Artist3ID","Date1","year"
"131","Concert","2015-03-15",0.007331,"San Jose, CA, US","SF Bay Area","San Jose, CA, US","2505","SAP Center at San Jose",17496,"1","Emmanuel","423511","2","Emmanuel Y Mijares","6955464","3","Mijares","137328",2015-03-15,2015
"132","Concert","2015-03-13",0.007321,"Los Angeles, CA, US","Los Angeles","Los Angeles, CA, US","945","Microsoft Theater",7100,"1","Emmanuel","423511","2","Mijares","137328","3","Emmanuel Y Mijares","6955464",2015-03-13,2015
"133","Concert","2015-03-04",0.007202,"Zapopan, Mexico","Guadalajara","Zapopan, Mexico","75002","Auditorio Telmex",NA,"1","Emmanuel","423511",NA,NA,NA,NA,NA,NA,2015-03-04,2015
"134","Concert","2015-02-08",0.007158,"Mexico City, Mexico","Mexico City","Mexico City, Mexico","34183","Auditorio Nacional",10000,"1","Emmanuel","423511",NA,NA,NA,NA,NA,NA,2015-02-08,2015
"135","Concert","2015-02-07",0.007156,"Mexico City, Mexico","Mexico City","Mexico City, Mexico","34183","Auditorio Nacional",10000,"1","Emmanuel","423511",NA,NA,NA,NA,NA,NA,2015-02-07,2015
"136","Concert","2015-02-06",0.007153,"Paris, France","Paris","Paris, France","592771","Le Batofar",300,"1","Emmanuel","423511",NA,NA,NA,NA,NA,NA,2015-02-06,2015
"137","Concert","2014-11-27",0.007061,"Mexico City, Mexico","Mexico City","Mexico City, Mexico","34183","Auditorio Nacional",10000,"1","Emmanuel","423511",NA,NA,NA,NA,NA,NA,2014-11-27,2014
"138","Concert","2014-11-23",0.007061,"London, UK","London","London, UK","8098","Corsica Studios",500,"1","Emmanuel","423511",NA,NA,NA,NA,NA,NA,2014-11-23,2014
"139","Concert","2014-11-07",0.007061,"Barcelona, Spain","Barcelona","Barcelona, Spain","35835","Razzmatazz",NA,"1","Objekt","1929946","2","Emmanuel","423511","3","Remain","42656",2014-11-07,2014
"140","Concert","2014-10-18",0.00707,"Mexico City, Mexico","Mexico City","Mexico City, Mexico","34183","Auditorio Nacional",10000,"1","Emmanuel","423511",NA,NA,NA,NA,NA,NA,2014-10-18,2014
"141","Concert","2014-09-27",0.007321,"Hidalgo, TX, US","Brownsville","Hidalgo, TX, US","1618258","Hidalgo State Farm Arena",NA,"1","Emmanuel","423511","2","Mijares","137328",NA,NA,NA,2014-09-27,2014
"142","Concert","2014-09-18",0.006992,"Mexico City, Mexico","Mexico City","Mexico City, Mexico","34183","Auditorio Nacional",10000,"1","Emmanuel","423511","2","Emmanuel Y Mijares","6955464",NA,NA,NA,2014-09-18,2014
"143","Concert","2014-09-14",0.007388,"Las Vegas, NV, US","Las Vegas","Las Vegas, NV, US","752871","Theatre, Planet Hollywood Resort & Casino",NA,"1","Emmanuel","423511","2","Mijares","137328",NA,NA,NA,2014-09-14,2014
"144","Concert","2014-08-07",0.007321,"Mexico City, Mexico","Mexico City","Mexico City, Mexico","34183","Auditorio Nacional",10000,"1","Emmanuel","423511","2","Mijares","137328",NA,NA,NA,2014-08-07,2014
"145","Concert","2014-05-28",0.007321,"Mexico City, Mexico","Mexico City","Mexico City, Mexico","34183","Auditorio Nacional",10000,"1","Emmanuel","423511","2","Mijares","137328",NA,NA,NA,2014-05-28,2014
"146","Concert","2014-03-27",0.007321,"Mexico City, Mexico","Mexico City","Mexico City, Mexico","34183","Auditorio Nacional",10000,"1","Emmanuel","423511","2","Mijares","137328",NA,NA,NA,2014-03-27,2014
"147","Concert","2014-03-15",0.007274,"Los Angeles, CA, US","Los Angeles","Los Angeles, CA, US","2155904","Ham & Eggs Tavern",NA,"1","Piracy Mel C","7896934","2","Emmanuel","423511","3","The Dagobag Sound System","7896939",2014-03-15,2014
"148","Concert","2014-02-20",0.007321,"Mexico City, Mexico","Mexico City","Mexico City, Mexico","34183","Auditorio Nacional",10000,"1","Emmanuel","423511","2","Mijares","137328",NA,NA,NA,2014-02-20,2014
"149","Concert","2014-02-19",0.007321,"Mexico City, Mexico","Mexico City","Mexico City, Mexico","34183","Auditorio Nacional",10000,"1","Emmanuel","423511","2","Mijares","137328",NA,NA,NA,2014-02-19,2014
"150","Concert","2014-01-23",0.007321,"Mexico City, Mexico","Mexico City","Mexico City, Mexico","34183","Auditorio Nacional",10000,"1","Emmanuel","423511","2","Mijares","137328",NA,NA,NA,2014-01-23,2014
"151","Concert","2013-12-28",0.006969,"Acapulco, Mexico","Acapulco","Acapulco, Mexico","2372859","Expo Imperial",NA,"1","Emmanuel","423511","2","Mega Feria Imperial Emmanuel","7572609",NA,NA,NA,2013-12-28,2013
"152","Concert","2013-12-10",0.007321,"Mexico City, Mexico","Mexico City","Mexico City, Mexico","34183","Auditorio Nacional",10000,"1","Emmanuel","423511","2","Mijares","137328",NA,NA,NA,2013-12-10,2013
"153","Concert","2013-11-02",0.006969,"Brownsville, TX, US","Brownsville","Brownsville, TX, US","170018","McAllen Civic Center & Auditorium",NA,"1","Emmanuel","423511",NA,NA,NA,NA,NA,NA,2013-11-02,2013
"154","Concert","2013-11-01",0.006969,"Laredo, TX, US","Laredo","Laredo, TX, US","966991","Laredo Energy Arena",NA,"1","Emmanuel","423511",NA,NA,NA,NA,NA,NA,2013-11-01,2013
"155","Concert","2013-09-26",0.007321,"Mexico City, Mexico","Mexico City","Mexico City, Mexico","34183","Auditorio Nacional",10000,"1","Emmanuel","423511","2","Mijares","137328",NA,NA,NA,2013-09-26,2013
"156","Concert","2013-09-25",0.007321,"Mexico City, Mexico","Mexico City","Mexico City, Mexico","34183","Auditorio Nacional",10000,"1","Emmanuel","423511","2","Mijares","137328",NA,NA,NA,2013-09-25,2013
"157","Concert","2016-11-11",0.003986,"Brooklyn, NY, US","New York","Brooklyn, NY, US","664591","Knitting Factory",300,"1","Lawrence","508423","2","Great Caesar","2337283",NA,NA,NA,2016-11-11,2016
"158","Concert","2016-10-01",0.047246,"Los Angeles, CA, US","Los Angeles","Los Angeles, CA, US","67513","Billboard Live",NA,"1","Eric Hutchinson","7447","2","Great Caesar","2337283","3","Haddon Cord","3502376",2016-10-01,2016
"159","Concert","2016-09-30",0.047255,"Boulder, CO, US","Denver","Boulder, CO, US","1451","Fox Theatre",500,"1","Eric Hutchinson","7447","2","Great Caesar","2337283","3","Haddon Cord","3502376",2016-09-30,2016
"160","Concert","2016-09-28",0.047282,"Des Moines, IA, US","Des Moines","Des Moines, IA, US","1649088","Wooly's",NA,"1","Eric Hutchinson","7447","2","Great Caesar","2337283","3","Haddon Cord","3502376",2016-09-28,2016
"161","Concert","2016-09-27",0.047303,"St Louis, MO, US","St Louis","St Louis, MO, US","300","Off Broadway",400,"1","Eric Hutchinson","7447","2","Great Caesar","2337283","3","Haddon Cord","3502376",2016-09-27,2016
"162","Concert","2016-09-25",0.04734,"Chicago, IL, US","Chicago","Chicago, IL, US","621","House of Blues",1300,"1","Eric Hutchinson","7447","2","Great Caesar","2337283","3","Skout","6473774",2016-09-25,2016
"163","Concert","2016-09-23",0.047374,"Detroit, MI, US","Detroit","Detroit, MI, US","915","St. Andrew's Hall",800,"1","Eric Hutchinson","7447","2","Elliott Blaufuss","6313449","3","Great Caesar","2337283",2016-09-23,2016
"164","Concert","2016-09-22",0.047389,"Cleveland, OH, US","Cleveland","Cleveland, OH, US","681576","Beachland Ballroom",NA,"1","Eric Hutchinson","7447","2","Great Caesar","2337283","3","Elliott Blaufuss","6313449",2016-09-22,2016
"165","Concert","2016-09-21",0.047404,"Pittsburgh, PA, US","Pittsburgh","Pittsburgh, PA, US","3174434","The Oaks Theater",NA,"1","Eric Hutchinson","7447","2","Great Caesar","2337283","3","Elliott Blaufuss","6313449",2016-09-21,2016
"166","Concert","2016-09-20",0.047409,"Toronto, ON, Canada","Toronto","Toronto, ON, Canada","30293","Lee's Palace",600,"1","Eric Hutchinson","7447","2","Great Caesar","2337283","3","Elliott Blaufuss","6313449",2016-09-20,2016
"167","Concert","2016-09-18",0.047443,"Boston, MA, US","Boston / Cambridge","Boston, MA, US","895621","Royale",1000,"1","Eric Hutchinson","7447","2","Great Caesar","2337283","3","Skout","6473774",2016-09-18,2016
"168","Concert","2016-09-17",0.047464,"Philadelphia, PA, US","Philadelphia","Philadelphia, PA, US","28639","Theater of the Living Arts",800,"1","Eric Hutchinson","7447","2","Great Caesar","2337283","3","Skout","6473774",2016-09-17,2016
"169","Concert","2016-09-16",0.047487,"New York, NY, US","New York","New York, NY, US","222","Highline Ballroom",700,"1","Eric Hutchinson","7447","2","Great Caesar","2337283",NA,NA,NA,2016-09-16,2016
"170","Concert","2016-09-14",0.047527,"Ridgefield, CT, US","Bridgeport","Ridgefield, CT, US","15860","Ridgefield Playhouse",500,"1","Eric Hutchinson","7447","2","Great Caesar","2337283","3","Skout","6473774",2016-09-14,2016
"171","Concert","2016-09-13",0.000558,"New York, NY, US","New York","New York, NY, US","2399549","Rockwood Music Hall Stage 3",60,"1","Shawna Caspi","1112318","2","Great Caesar","2337283",NA,NA,NA,2016-09-13,2016
"172","Concert","2016-08-13",0.000537,"Brooklyn, NY, US","New York","Brooklyn, NY, US","2469314","Rough Trade NYC",250,"1","Great Caesar","2337283","2","Zuli","378743",NA,NA,NA,2016-08-13,2016
"173","Concert","2016-08-07",0.015566,"Templeton, CA, US","Bakersfield","Templeton, CA, US","715806","Castoro Cellars Winery",NA,"1","Allen Stone","1896080","2","Great Caesar","2337283",NA,NA,NA,2016-08-07,2016
"174","Concert","2016-08-05",0.000657,"San Francisco, CA, US","SF Bay Area","San Francisco, CA, US","2091824","Neck of the Woods",500,"1","The Isles","461776","2","Great Caesar","2337283","3","Even Gods Can Die","7691899",2016-08-05,2016
"175","Concert","2016-08-04",0.015564,"San Diego, CA, US","San Diego","San Diego, CA, US","3052594","Music Box",NA,"1","Allen Stone","1896080","2","Great Caesar","2337283",NA,NA,NA,2016-08-04,2016
"176","Concert","2016-08-03",0.000529,"Hollywood, CA, US","Los Angeles","Hollywood, CA, US","90","Hotel Cafe",165,"1","Great Caesar","2337283",NA,NA,NA,NA,NA,NA,2016-08-03,2016
"177","Concert","2016-07-30",0.000526,"Pueblo, CO, US","Colorado Springs","Pueblo, CO, US","3194054","Brues Alehouse Brewing Co.",NA,"1","Great Caesar","2337283",NA,NA,NA,NA,NA,NA,2016-07-30,2016
"178","Concert","2016-07-29",0.037643,"Boulder, CO, US","Denver","Boulder, CO, US","53152","Chautauqua Auditorium",NA,"1","Indigo Girls","377456","2","Great Caesar","2337283",NA,NA,NA,2016-07-29,2016
"179","Concert","2016-07-27",0.037657,"Kansas City, MO, US","Kansas City","Kansas City, MO, US","18526","CrossroadsKC",3000,"1","Indigo Girls","377456","2","Great Caesar","2337283",NA,NA,NA,2016-07-27,2016
"180","Concert","2016-07-26",0.037667,"Des Moines, IA, US","Des Moines","Des Moines, IA, US","8543","Hoyt Sherman Place",NA,"1","Indigo Girls","377456","2","Great Caesar","2337283",NA,NA,NA,2016-07-26,2016
"181","Concert","2016-07-25",0.037678,"Apple Valley, MN, US","Twin Cities","Apple Valley, MN, US","18485","Weesner Amphitheater, Minnesota Zoo",NA,"1","Indigo Girls","377456","2","Great Caesar","2337283",NA,NA,NA,2016-07-25,2016
"182","Concert","2016-07-23",0.037686,"Madison, WI, US","Madison","Madison, WI, US","1337","Barrymore Theatre",NA,"1","Indigo Girls","377456","2","Great Caesar","2337283",NA,NA,NA,2016-07-23,2016
"183","Concert","2016-07-22",0.037695,"Kent, OH, US","Akron","Kent, OH, US","614111","The Kent Stage",NA,"1","Indigo Girls","377456","2","Great Caesar","2337283",NA,NA,NA,2016-07-22,2016
"184","Concert","2016-07-19",0.037728,"Annapolis, MD, US","Baltimore","Annapolis, MD, US","522876","Rams Head On Stage",350,"1","Indigo Girls","377456","2","Great Caesar","2337283",NA,NA,NA,2016-07-19,2016
"185","Concert","2016-07-18",0.03774,"Annapolis, MD, US","Baltimore","Annapolis, MD, US","522876","Rams Head On Stage",350,"1","Indigo Girls","377456","2","Great Caesar","2337283",NA,NA,NA,2016-07-18,2016
"186","Concert","2016-06-23",0.015497,"Boston, MA, US","Boston / Cambridge","Boston, MA, US","895621","Royale",1000,"1","Allen Stone","1896080","2","Great Caesar","2337283",NA,NA,NA,2016-06-23,2016
"187","Concert","2016-06-22",0.015496,"Philadelphia, PA, US","Philadelphia","Philadelphia, PA, US","2834988","World Café Live",NA,"1","Allen Stone","1896080","2","Great Caesar","2337283",NA,NA,NA,2016-06-22,2016
"188","Concert","2016-05-22",0.000466,"New York, NY, US","New York","New York, NY, US","2606333","Pier 97 at Hudson River Park",NA,"1","Great Caesar","2337283",NA,NA,NA,NA,NA,NA,2016-05-22,2016
"189","Concert","2016-03-31",0.000433,"New York, NY, US","New York","New York, NY, US","1035371","Marlin Room at Webster Hall",NA,"1","Great Caesar","2337283",NA,NA,NA,NA,NA,NA,2016-03-31,2016
"190","Concert","2016-03-19",0.000422,"Austin, TX, US","Austin","Austin, TX, US","1112331","Whole Foods - Lamar",NA,"1","Great Caesar","2337283",NA,NA,NA,NA,NA,NA,2016-03-19,2016
"191","Concert","2016-03-16",0.000419,"Austin, TX, US","Austin","Austin, TX, US","53254","Speakeasy",NA,"1","Great Caesar","2337283",NA,NA,NA,NA,NA,NA,2016-03-16,2016
"192","Concert","2016-03-13",0.000414,"Austin, TX, US","Austin","Austin, TX, US","2572339","Textile",NA,"1","Great Caesar","2337283",NA,NA,NA,NA,NA,NA,2016-03-13,2016
"193","Concert","2016-03-12",0.000413,"Austin, TX, US","Austin","Austin, TX, US","1736603","Strange Brew",NA,"1","Great Caesar","2337283",NA,NA,NA,NA,NA,NA,2016-03-12,2016
"194","Concert","2016-03-11",0.000414,"Austin, TX, US","Austin","Austin, TX, US","35197","Palm Door",NA,"1","Great Caesar","2337283",NA,NA,NA,NA,NA,NA,2016-03-11,2016
"195","Concert","2016-02-26",0.000403,"Brooklyn, NY, US","New York","Brooklyn, NY, US","664591","Knitting Factory",300,"1","Great Caesar","2337283",NA,NA,NA,NA,NA,NA,2016-02-26,2016
"196","Concert","2016-02-23",0.000403,"Iowa City, IA, US","Des Moines","Iowa City, IA, US","47618","The Mill",250,"1","Great Caesar","2337283",NA,NA,NA,NA,NA,NA,2016-02-23,2016
"197","Concert","2016-02-19",0.000399,"Chicago, IL, US","Chicago","Chicago, IL, US","523286","Uncommon Ground on Devon",NA,"1","Great Caesar","2337283",NA,NA,NA,NA,NA,NA,2016-02-19,2016
"198","Concert","2016-01-28",0.000406,"New York, NY, US","New York","New York, NY, US","10755","Pianos",140,"1","Great Caesar","2337283","2","Coastgaard","5366153","3","Blunt Prophet","8681869",2016-01-28,2016
"199","Concert","2016-01-21",0.000562,"New York, NY, US","New York","New York, NY, US","10755","Pianos",140,"1","Great Caesar","2337283","2","Isadora","507631","3","Oh Malô","8333913",2016-01-21,2016
"200","Concert","2016-01-14",0.000373,"New York, NY, US","New York","New York, NY, US","10755","Pianos",140,"1","Great Caesar","2337283","2","Downbeat Keys","2519051","3","Edward Korft","7831649",2016-01-14,2016
"201","Concert","2016-01-07",0.000695,"New York, NY, US","New York","New York, NY, US","10755","Pianos",140,"1","Great Caesar","2337283","2","Jose Oyola & The Astronauts","6541669","3","The Midnight Hollow","5954839",2016-01-07,2016
"202","Concert","2015-12-31",0.000368,"New York, NY, US","New York","New York, NY, US","10755","Pianos",140,"1","Great Caesar","2337283","2","Mile High Dj","2997996","3","controller","642722",2015-12-31,2015
"203","Concert","2015-12-05",0.000406,"New York, NY, US","New York","New York, NY, US","28184","Le Poisson Rouge",700,"1","Great Caesar","2337283","2","Stolen Jars","4185271","3","Haybaby","4400948",2015-12-05,2015
"204","Concert","2015-11-06",0.000339,"Brooklyn, NY, US","New York","Brooklyn, NY, US","1656338","Barclays Center",18103,"1","Great Caesar","2337283",NA,NA,NA,NA,NA,NA,2015-11-06,2015
"205","Concert","2016-09-29",0.016754,"Bloomington, IL, US","Aurora","Bloomington, IL, US","269326","Castle Theatre",NA,"1","Houndmouth","5183683","2","James McMurtry","242896","3","The Kernal","1026885",2016-09-29,2016
"206","Concert","2016-09-22",0.016662,"Baltimore, MD, US","Baltimore","Baltimore, MD, US",NA,"Unknown venue",NA,"1","Houndmouth","5183683","2","Baltimore Symphony Orchestra","171940",NA,NA,NA,2016-09-22,2016
"207","Concert","2016-08-28",0.016356,"Arnoldsville, GA, US","Atlanta","Arnoldsville, GA, US","2789858","Wildwood Revival",NA,"1","Ancient Cities","5290523","2","Houndmouth","5183683","3","Aaron Lee Tasjan","1894530",2016-08-28,2016
"208","Concert","2016-08-20",0.016286,"Portsmouth, NH, US","Manchester","Portsmouth, NH, US","3232989","Redhook Ale Brewery",NA,"1","Houndmouth","5183683",NA,NA,NA,NA,NA,NA,2016-08-20,2016
"209","Concert","2016-07-29",0.016038,"Chicago, IL, US","Chicago","Chicago, IL, US","6540","Double Door",473,"1","Houndmouth","5183683","2","The Strumbellas","3548436",NA,NA,NA,2016-07-29,2016
"210","Concert","2016-06-11",0.015469,"St Louis, MO, US","St Louis","St Louis, MO, US","1231","The Pageant",2300,"1","Houndmouth","5183683","2","Los Colognes","6370759",NA,NA,NA,2016-06-11,2016
"211","Concert","2016-06-10",0.015453,"Indianapolis, IN, US","Indianapolis","Indianapolis, IN, US","641456","MacAllister Amphitheater, Garfield Park",NA,"1","Houndmouth","5183683","2","Anderson East","3742616","3","Los Colognes","6370759",2016-06-10,2016
"212","Concert","2016-06-09",0.015442,"Millvale, PA, US","Pittsburgh","Millvale, PA, US","32492","Mr. Small's Theatre",800,"1","Houndmouth","5183683","2","Los Colognes","6370759",NA,NA,NA,2016-06-09,2016
"213","Concert","2016-06-09",0.015442,"Pittsburgh, PA, US","Pittsburgh","Pittsburgh, PA, US","2954683","Mr. Small's Recording Studio",NA,"1","Houndmouth","5183683",NA,NA,NA,NA,NA,NA,2016-06-09,2016
"214","Concert","2016-06-07",0.0154,"Ithaca, NY, US","Rochester","Ithaca, NY, US","61284","The Haunt",NA,"1","Houndmouth","5183683","2","Los Colognes","6370759",NA,NA,NA,2016-06-07,2016
"215","Concert","2016-06-05",0.015363,"South Burlington, VT, US","Burlington","South Burlington, VT, US","921","Higher Ground",800,"1","Houndmouth","5183683","2","Los Colognes","6370759",NA,NA,NA,2016-06-05,2016
"216","Concert","2016-06-03",0.015341,"Buffalo, NY, US","Buffalo","Buffalo, NY, US","1460","Town Ballroom",NA,"1","Houndmouth","5183683","2","Los Colognes","6370759",NA,NA,NA,2016-06-03,2016
"217","Concert","2016-05-07",0.014962,"Austin, TX, US","Austin","Austin, TX, US","2604198","Austin American Statesman",NA,"1","Houndmouth","5183683","2","Jamestown Revival","3891716","3","Wind","66206",2016-05-07,2016
"218","Concert","2016-04-30",0.441636,"Memphis, TN, US","Memphis","Memphis, TN, US","15550","Tom Lee Park",NA,"1","Neil Young","1980138","2","Beck","430505","3","Paul Simon","213059",2016-04-30,2016
"219","Concert","2016-04-30",0.436518,"Memphis, TN, US","Memphis","Memphis, TN, US","15550","Tom Lee Park",NA,"1","Escondido","6319139","2","Meghan Trainor","8324968","3","Jason Derulo","1055942",2016-04-30,2016
"220","Concert","2016-04-29",0.014852,"Nashville, TN, US","Nashville","Nashville, TN, US","250","Cannery Ballroom",1000,"1","Houndmouth","5183683",NA,NA,NA,NA,NA,NA,2016-04-29,2016
"221","Concert","2016-04-27",0.014819,"Charleston, SC, US","Columbia","Charleston, SC, US","35155","Charleston Music Hall",NA,"1","Houndmouth","5183683",NA,NA,NA,NA,NA,NA,2016-04-27,2016
"222","Concert","2016-04-26",0.014805,"Carrboro, NC, US","Durham","Carrboro, NC, US","923","Cat's Cradle",750,"1","Houndmouth","5183683",NA,NA,NA,NA,NA,NA,2016-04-26,2016
"223","Concert","2016-04-24",0.014781,"Washington, DC, US","Washington","Washington, DC, US","922","9:30 Club",1200,"1","Houndmouth","5183683",NA,NA,NA,NA,NA,NA,2016-04-24,2016
"224","Concert","2016-04-23",0.014767,"New York, NY, US","New York","New York, NY, US","3199","Terminal 5",3000,"1","Houndmouth","5183683","2","Rayland Baxter","3072981",NA,NA,NA,2016-04-23,2016
"225","Concert","2016-04-22",0.014762,"Philadelphia, PA, US","Philadelphia","Philadelphia, PA, US","1392958","Union Transfer",1000,"1","Houndmouth","5183683",NA,NA,NA,NA,NA,NA,2016-04-22,2016
"226","Concert","2016-04-20",0.014733,"Cleveland, OH, US","Cleveland","Cleveland, OH, US","4936","House of Blues",1200,"1","Houndmouth","5183683",NA,NA,NA,NA,NA,NA,2016-04-20,2016
